Investigation.Type,Country,Injury.Severity,Amateur.Built,Number.of.Engines,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
1,0,2,0,2,0,0,0,6
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,2,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
1,0,2,0,4,0,0,0,0
2,1,0,0,2,1,0,0,0
2,1,2,0,2,0,0,0,7
1,1,2,0,2,0,0,0,2
2,1,0,0,2,2,0,0,0
2,0,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,2,0,2,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,0,0,0,2,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,2,1,0,0,0
2,1,0,0,1,1,0,2,0
2,1,2,0,1,0,0,0,5
2,0,0,0,1,1,0,0,0
2,1,2,0,1,0,2,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,3,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,1,0
1,1,2,0,2,0,0,0,130
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
1,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,1,2
1,1,2,0,2,0,0,0,0
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,1,0
2,1,2,0,0,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,2
2,0,0,0,1,2,1,0,1
2,1,2,0,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
1,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,5
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,1,0
2,1,2,0,1,0,0,0,7
2,1,0,0,1,1,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,1,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,0,0,1,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,1,2,0
2,1,0,0,1,2,1,1,0
2,1,0,0,1,2,1,1,0
2,1,0,1,1,1,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,0,0,1,2,0,0,0
2,0,0,0,1,2,1,0,0
2,1,2,0,1,0,0,0,4
2,0,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
1,0,2,0,2,0,0,0,171
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,5
2,1,0,1,2,1,0,0,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
1,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,0,0,0,1,2,0,0,0
2,1,0,0,0,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,0,0,1,1,1,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
1,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,0,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,0,0,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,4,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,1,1,0,0,0,3
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,0,0,2,1,1,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,2,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,2,0,0
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,1,1,0,1,0,0
2,1,0,0,1,1,0,1,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,1,0
2,1,2,1,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
1,0,2,0,2,0,0,0,0
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,2
2,1,2,0,2,0,0,0,3
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,0,0,2,1,0,0,6
2,1,2,0,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,0,0,0,1,1,1,2,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,1,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,1,0
2,1,0,0,1,1,0,0,0
2,1,0,0,1,1,4,0,0
2,1,2,0,0,0,0,1,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,0,1,1,2,0,0,0
2,1,2,1,1,0,1,1,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,0,0,0,1,1,0,0,0
2,1,0,0,2,1,1,0,0
2,0,0,0,1,3,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,1,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,0,0,1,0,0
2,1,2,1,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,3,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,1,3,0
2,1,2,0,1,0,0,0,1
1,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,0,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,2,0,2,0,0,0,2
2,0,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,1,1,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,0,0,1,3,1
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,4
2,0,2,0,3,0,0,0,4
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
1,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,0,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,47
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,0,0,2,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,3
2,1,2,1,1,0,0,2,0
2,1,2,0,1,0,0,2,0
2,1,0,0,1,2,0,2,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,1,0
2,1,2,0,2,0,0,1,0
2,1,2,0,1,0,1,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,4,150
2,1,2,0,0,0,1,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,0,0,0,2,7,0,0,0
2,0,0,0,1,2,0,0,0
2,1,2,0,2,0,0,0,4
2,1,2,0,0,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,0,1,1,1,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,1
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,1,0,0
2,0,2,0,1,0,0,0,13
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,1,0,136
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,4
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,0,0,0,2,7,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,3,0
2,1,2,1,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,1,2,1,1,0,0,1,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,0,0,2,9,27,53,45
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,1,1,0,1,0,0
2,0,0,0,1,1,2,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,2,0,0,1,0
2,0,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,0,0,0,1,1
2,1,0,0,1,6,0,0,0
2,1,2,0,1,0,0,0,1
2,0,0,0,2,24,0,4,0
1,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,0,2,0,2,0,0,0,2
2,1,0,0,1,2,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,3,0
2,0,2,0,2,0,0,11,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,1,0,0
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,2,0,0,0,352
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,2,0,0,0,129
2,1,0,0,1,1,0,0,0
2,1,2,1,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,1,2
2,0,0,0,2,2,0,0,0
2,1,0,0,1,1,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,2,1,0,0,0
2,1,2,1,1,0,0,0,1
1,0,2,0,2,0,0,0,25
1,1,2,0,2,0,0,0,153
2,1,0,0,1,5,0,0,0
2,1,2,1,1,0,0,0,1
2,0,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,2,0
2,0,0,0,2,4,2,0,0
2,1,2,0,1,0,2,1,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,1,1,0
2,1,2,0,3,0,0,0,5
2,1,2,1,1,0,0,2,0
2,1,0,0,1,1,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,0,0,1,1,1,1,0
2,0,0,0,1,1,0,0,0
2,0,0,0,1,1,0,0,0
2,1,0,0,1,1,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,4
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,0,0,0,2,4,0,0,0
2,1,0,1,1,1,0,0,0
2,1,0,0,2,3,0,0,0
1,1,2,0,2,0,0,0,51
2,1,2,1,1,0,1,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,0,0,2,1,0,0,0
2,1,2,0,2,0,0,0,4
2,1,2,0,1,0,0,0,6
2,0,0,0,1,2,2,0,0
2,1,0,0,1,3,1,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,7
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,0,2,0,2,0,0,0,55
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,1,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,3
1,1,2,0,2,0,0,0,1
2,1,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,17
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,1,0,0
1,1,2,0,1,0,0,0,1
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,1,1
2,1,2,1,1,0,2,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
1,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,3,0
2,1,2,0,1,0,0,0,1
1,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,7
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,1,1
2,1,0,0,1,1,1,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,2,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,4,0
2,1,0,0,1,1,0,0,0
2,1,0,0,2,1,0,0,0
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,0,0,0,2,3,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,4
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,0,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,2,0,0,0,7
2,1,2,0,1,0,0,2,4
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,0,0,1,1,0,0,0
2,1,0,0,1,1,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,2
2,1,2,0,1,0,1,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,1,2,5
2,1,0,0,1,5,3,0,0
2,1,2,0,1,0,0,2,0
2,0,0,0,2,5,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,0,0,0,2,2,1,1,1
2,1,0,0,2,8,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,1
1,1,2,0,2,0,0,0,99
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,2
1,1,2,0,2,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,1,1,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
1,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
